,enota,okraj,id,naslov
976,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,10,"Demšar Slavko, Dolenje Brdo 7, Poljane nad Šk.L."
977,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,11,"Šola MALENSKI VRH, Malenski Vrh 14,Poljane"
978,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,12,"Kulturna dvorana SOVODENJ, Sovodenj 23, Sovodenj"
979,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,13,"Etnografski muzej DAVČA, Davča 25 a, Železniki"
980,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,14,"Objekt na športnem igrišcu,Dolenja vas 127,Selca "
981,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,15,"Osnovna šola DRAŽGOŠE, Dražgoše 35, Železniki"
982,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,16,"Gasilski dom RUDNO, Rudno 5, Železniki"
983,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,17,"Osnovna šola SELCA, Selca 95, Selca"
984,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,18,"Berce Mirko, Lajše 12, Selca"
985,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,19,"Krajevna skupnost SORICA,Spodnja Sorica 16,Sorica"
986,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,20,"Kulturni dom ŽELEZNIKI, Trnje 39, Železniki"
987,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,21,"Osnovna šola ŽELEZNIKI, Otoki 13, Železniki"
988,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,22,"Restavracija LUŠINA, Češnjica 54, Železniki"
989,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,23,"Kulturni dom ZALI LOG, Zali Log 46 a, Železniki"
990,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,24,"Objekt pri šoli v PODLONKU,Podlonk 11,Železniki"
991,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,25,"Osnovna šola MARTINJ VRH,Martinj Vrh 21,Železniki"
992,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,26,"OŠ Žiri-večnamenski prostor, Jobstova c. 22, Žiri"
993,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,27,"Družbeni dom Partizan ŽIRI, Loška c. 17, Žiri"
994,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,28,"Zadružni dom ŽIRI,avla dvorane,Trg svobode 6,Žiri"
995,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,29,"Trgovina na SELU, Selo 2, Žiri"
996,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,30,"Gasilski dom BREKOVICE, Brekovice 14, Žiri"
997,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,31,"Gasilski dom RAČEVA, Račeva 41, Žiri"
998,VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,32,"Gasilski dom DOBRAČEVA, Loška c. 64, Žiri"
1095,VE 1000 - KRANJ,VO 1010 - KAMNIK,1,"Krajevni dom Motnik, Motnik 33, Motnik"
1096,VE 1000 - KRANJ,VO 1010 - KAMNIK,2,"KD Špitalič, Špitalič 32A, Motnik"
1097,VE 1000 - KRANJ,VO 1010 - KAMNIK,3,"KD Laze, Laze 4A, Laze v Tuhinju"
1098,VE 1000 - KRANJ,VO 1010 - KAMNIK,4,"KD Šmartno, Šmartno v Tuhinju 27, Laze v Tuhinju"
1099,VE 1000 - KRANJ,VO 1010 - KAMNIK,5,"KS Pšajnovica, Mali Rakitovec 15, Blagovica"
1100,VE 1000 - KRANJ,VO 1010 - KAMNIK,6,"GD Srednja vas, Srednja vas 23, Kamnik"
1101,VE 1000 - KRANJ,VO 1010 - KAMNIK,7,"PŠ Sela pri Kamniku,OŠ Šmartno, Šmartno 27A, Laze"
1102,VE 1000 - KRANJ,VO 1010 - KAMNIK,8,"OŠ F. Albrehta, PŠ Nevlje, Nevlje 18, Kamnik"
1103,VE 1000 - KRANJ,VO 1010 - KAMNIK,10,"OŠ F. Albrehta,PŠ Vranja Peč,Vranja Peč 3, Kamnik"
1104,VE 1000 - KRANJ,VO 1010 - KAMNIK,11,"KS Godič, Godič 73A, Stahovica"
1105,VE 1000 - KRANJ,VO 1010 - KAMNIK,13,"OŠ Stranje, PŠ Gozd, Krivčevo 2, Stahovica"
1106,VE 1000 - KRANJ,VO 1010 - KAMNIK,15,"OŠ Stranje, Zg. Stranje 22, Stahovica"
1107,VE 1000 - KRANJ,VO 1010 - KAMNIK,16,"ŠKD Mekinje, Cankarjeva c. 37, Kamnik"
1108,VE 1000 - KRANJ,VO 1010 - KAMNIK,17,"OŠ F. Albrehta, PŠ Tunjice, Tunjice 22, Kamnik"
1109,VE 1000 - KRANJ,VO 1010 - KAMNIK,18,"OŠ M. Vere, Ljubljanska c. 16A, Kamnik"
1110,VE 1000 - KRANJ,VO 1010 - KAMNIK,19,"OŠ M. Vere, Ljubljanska c. 16A, Kamnik"
1111,VE 1000 - KRANJ,VO 1010 - KAMNIK,20,"KD Šmarca, Trg padlih borcev 2, Kamnik"
1112,VE 1000 - KRANJ,VO 1010 - KAMNIK,21,"KD Volčji Potok, Volčji Potok 43H, Radomlje"
1113,VE 1000 - KRANJ,VO 1010 - KAMNIK,22,"Občina Kamnik, Glavni trg 24, Kamnik"
1114,VE 1000 - KRANJ,VO 1010 - KAMNIK,23,"GSŠRM Kamnik, Novi trg 41A, Kamnik"
1115,VE 1000 - KRANJ,VO 1010 - KAMNIK,24,"Vrtec A. Medveda,Sneguljčica,Kovinarska 11,Kamnik"
1116,VE 1000 - KRANJ,VO 1010 - KAMNIK,25,"KD Podgorje, Podgorje 55A, Kamnik"
1117,VE 1000 - KRANJ,VO 1010 - KAMNIK,26,"OŠ F. Albrehta, Šolska ul. 1, Kamnik"
1118,VE 1000 - KRANJ,VO 1010 - KAMNIK,27,"DK A. Breznika, Križ 17B, Komenda"
1119,VE 1000 - KRANJ,VO 1010 - KAMNIK,28,"OŠ Komenda Moste, Moste, Moste 40, Komenda"
1120,VE 1000 - KRANJ,VO 1010 - KAMNIK,29,"OŠ Komenda Moste, Komenda, Glavarjeva 37, Komenda"
1121,VE 1000 - KRANJ,VO 1010 - KAMNIK,30,"OŠ Komenda Moste, Komenda, Glavarjeva 37, Komenda"
1217,VE 1000 - KRANJ,VO 1011 - IDRIJA,1,"Zavod za turizem Cerkno, Glavni trg 5, 5282 Cerkno"
1218,VE 1000 - KRANJ,VO 1011 - IDRIJA,2,"OŠ Cerkno (stranski vhod), Bevkova ul. 26"
1219,VE 1000 - KRANJ,VO 1011 - IDRIJA,5,"Mlekarna Planina, Planina pri Cerknem 4"
1220,VE 1000 - KRANJ,VO 1011 - IDRIJA,8,"DK Bukovo, Bukovo 29"
1221,VE 1000 - KRANJ,VO 1011 - IDRIJA,9,"Stara mlekarna v Zakojci, Zakojca 2"
1222,VE 1000 - KRANJ,VO 1011 - IDRIJA,10,"OŠ Novaki, Dolenji Novaki 26"
1223,VE 1000 - KRANJ,VO 1011 - IDRIJA,11,"OŠ Orehek, Orehek 9a"
1224,VE 1000 - KRANJ,VO 1011 - IDRIJA,12,"GD Otalež, Otalež 3"
1225,VE 1000 - KRANJ,VO 1011 - IDRIJA,14,"DK Kladje, Podlanišče 2"
1226,VE 1000 - KRANJ,VO 1011 - IDRIJA,15,"Zgradba Rejc Viktorije, Jagršče 2"
1227,VE 1000 - KRANJ,VO 1011 - IDRIJA,16,"Zgradba Makuc Stanka, v stavbi št. 2347-89"
1228,VE 1000 - KRANJ,VO 1011 - IDRIJA,18,"Prostori Okrepčevalnice Kurn´k, Reka 1a"
1229,VE 1000 - KRANJ,VO 1011 - IDRIJA,19,"GD Šebrelje, Šebrelje 59a"
1230,VE 1000 - KRANJ,VO 1011 - IDRIJA,21,"VD Poče, Poče 1a"
1231,VE 1000 - KRANJ,VO 1011 - IDRIJA,23,"KD Ravne, Ravne pri Cerknem 8"
1232,VE 1000 - KRANJ,VO 1011 - IDRIJA,24,"GD Zakriž, Zakriž 12"
1233,VE 1000 - KRANJ,VO 1011 - IDRIJA,26,"MC Idrija (Dijaški dom), Ul. IX. korpusa 17"
1234,VE 1000 - KRANJ,VO 1011 - IDRIJA,28,"Mestna knjižnica, Ulica sv. Barbare 4-5"
1235,VE 1000 - KRANJ,VO 1011 - IDRIJA,29,"Gimnazija J.Vege, Študentovska ul. 16"
1236,VE 1000 - KRANJ,VO 1011 - IDRIJA,32,"OŠ Idrija, Lapajnetova ul. 50"
1237,VE 1000 - KRANJ,VO 1011 - IDRIJA,34,"Balinarski klub, Gregorčičeva ulica 8"
1238,VE 1000 - KRANJ,VO 1011 - IDRIJA,35,"DU Idrija, Arkova ul. 4"
1239,VE 1000 - KRANJ,VO 1011 - IDRIJA,36,"DU Idrija, Enota Marof, Vojkova ul. 35"
1240,VE 1000 - KRANJ,VO 1011 - IDRIJA,37,"Gostilna Pri Fežnarju, Idrijska Bela 15 "
1241,VE 1000 - KRANJ,VO 1011 - IDRIJA,38,"Zgradba Gantar Vlada, Čekovnik 15"
1242,VE 1000 - KRANJ,VO 1011 - IDRIJA,39,"Prostori DK in gasilcev, Vojsko 24b"
1243,VE 1000 - KRANJ,VO 1011 - IDRIJA,41,"KD Sp. Idrija, Na vasi 34"
1244,VE 1000 - KRANJ,VO 1011 - IDRIJA,42,"OŠ Sp. Idrija, Šolska ul. 9"
1245,VE 1000 - KRANJ,VO 1011 - IDRIJA,44,"OŠ Kanomlja, Srednja Kanomlja 20"
1246,VE 1000 - KRANJ,VO 1011 - IDRIJA,46,"ZDD Idrijske Krnice, Idrijske Krnice 26"
1247,VE 1000 - KRANJ,VO 1011 - IDRIJA,47,"Zgradba Franca Podobnika, Masore 11"
1248,VE 1000 - KRANJ,VO 1011 - IDRIJA,48,"GD Vrsnik, Spodnji Vrsnik 9"
1249,VE 1000 - KRANJ,VO 1011 - IDRIJA,50,"OŠ Ledine, Ledine 10"
1250,VE 1000 - KRANJ,VO 1011 - IDRIJA,51,"OŠ Črni Vrh, Črni Vrh 95"
1251,VE 1000 - KRANJ,VO 1011 - IDRIJA,54,"GD Dole, Dole 1c"
1252,VE 1000 - KRANJ,VO 1011 - IDRIJA,55,"OŠ Zavratec, Zavratec 1"
1253,VE 1000 - KRANJ,VO 1011 - IDRIJA,56,"OŠ Godovič, Godovič 35b"
1349,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,1,"Turistična pisarna na Logu v Trenti, Trenta 41"
1350,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,2,"OŠ Soča, Soča 28"
1351,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,3,"Prostor KS, Kal-Koritnica 35"
1352,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,4,"OŠ Bovec, Trg golobarskih žrtev 17"
1353,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,5,"Kulturni dom Bovec, Ledina 6"
1354,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,8,"Kulturni dom, Log pod Mangartom 54"
1355,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,9,"Stara mlekarna, Čezsoča 94"
1356,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,11,"OŠ Žaga, Žaga 29"
1357,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,12,"Prostor PGD Srpenica, Srpenica 40a"
1358,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,13,"Bivša mlekarna, Trnovo ob Soči 41"
1359,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,14,"Večnamenski objekt, Logje 4"
1360,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,15,"Gasilski dom, Breginj 92"
1361,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,16,"Večnamenski objekt, Sedlo 29"
1362,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,18,"Bivši bar ""Kuzma"", Borjana 19"
1363,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,19,"Prostor KS, Podbela bš"
1364,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,21,"Mlekarna, Potoki 6"
1365,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,22,"Večnamenski objekt, Staro selo 54"
1366,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,23,"Dom A. Manfrede Kobarid, Gregorčičeva ul. 20"
1367,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,24,"KD Kobarid, Stresova ul. 2"
1368,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,25,"Prostor ob šp. igrišču, Sužid bš"
1369,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,26,"Mlekarna, Svino 23"
1370,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,27,"Prostor KS, Idrsko 22a"
1371,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,28,"Bivša OŠ, Livek 11"
1372,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,30,"Garaža (Grosar), Perati 11"
1373,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,32,"Gasilski dom, Drežnica 15a"
1374,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,33,"Prostor KS, Koseč bš"
1375,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,34,"Mlekarna, Drežniške Ravne 4"
1376,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,35,"Mlekarna, Magozd 16"
1377,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,36,"OŠ Smast, Smast 13"
1378,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,37,"Družbeni dom, Ladra 43"
1379,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,38,"Prostor KS, Libušnje 7"
1380,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,39,"Garaža PGD Vrsno, Vrsno 37"
1381,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,40,"St. hiša (Manfreda), Krn 8"
1382,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,41,"Prostori KS, Kamno 29 a"
1383,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,42,"Prostor KS, Volarje 33"
1384,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,43,"Mlekarna, Gabrje 9"
1385,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,44,"Mlekarna, Dolje 7"
1386,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,45,"Prostor KS, Zatolmin 1"
1387,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,46,"GŠ Tolmin (vhod iz Preš. ul.), Prešernova ul. 4a"
1388,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,47,"Knjižnica Tolmin, Tumov drevored 6"
1389,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,48,"VDC Tolmin, Rutarjeva ul. 18"
1390,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,49,"Rdeči križ Tolmin, Brunov drevored 23"
1391,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,50,"Mlekarna, Žabče 30"
1392,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,55,"Prostor LD, Poljubinj 62"
1393,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,57,"Kulturni dom, Ljubinj 12"
1394,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,58,"Stara OŠ Volče, Volče 25"
1395,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,59,"Družbeni prostor, Čiginj 45"
1396,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,61,"OŠ Most na Soči, Most na Soči 18a"
1397,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,63,"Garaža (Kragelj), Sela pri Volčah 6a"
1398,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,64,"Mlekarna, Modrejce 29 a"
1399,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,65,"Garaža (Kofol), Modrej 3"
1400,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,66,"Čakalnica na ŽP, Postaja 10"
1401,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,67,"Prostor KS, Idrija pri Bači 51"
1402,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,69,"Bivši ""Bača bar"",  Bača pri Modreju 30"
1403,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,70,"Bivša OŠ, Kanalski Lom 17a"
1404,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,71,"Garaža - bivši obrat, Tolminski Lom 11b"
1405,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,72,"Dom C. Kosmača, Slap ob Idrijci 28 a"
1406,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,73,"Prostor KS, Dolenja Trebuša 70"
1407,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,75,"Izletniška kmetija Žerovc, Gorenja Trebuša 40b"
1408,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,76,"Dvorana - telovadnica, Šentviška Gora 19"
1409,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,77,"Mlekarna, Prapetno Brdo 35"
1410,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,78,"Prostor KS, Pečine 30"
1411,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,79,"Gasilski dom, Ponikve 26"
1412,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,80,"Prostor PGD Kneža, Kneža 78"
1413,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,81,"Tovarna Klavže- prostor KS, Klavže 21a"
1414,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,82,"Mlekarna, Logaršče 33"
1415,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,84,"Kotiček, Podmelec bš"
1416,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,86,"Dvorana KS, Grahovo ob Bači 47"
1417,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,87,"Prostor bivše trgovine, Koritnica 50"
1418,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,88,"Prostor KS, Rut 29"
1419,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,89,"Prostor KS, Hudajužna 22c"
1420,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,90,"Prostor KS, Stržišče 28"
1421,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,91,"Prostor LD, Podbrdo 39"
1422,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,92,"Gasilski dom, Podbrdo 8"
1423,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,93,"Stanovanjska skupina, Petrovo Brdo 5"
1424,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,94,"Mlekarna, Bača pri Podbrdu 12"
1425,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,97,"Dom krajanov (staro župnišče), Kred 36"
1426,VE 2000 - POSTOJNA,VO 2001 - TOLMIN,98,"Ap. hiša ""Cviter"", Log Čezsoški 8"
1522,VE 2000 - POSTOJNA,VO 2002 - PIRAN,1,"OŠ Lucija I, Fazan 1, 6320 Portorož"
1523,VE 2000 - POSTOJNA,VO 2002 - PIRAN,2,"OŠ Lucija II,  Fazan 1, 6320 Portorož"
1524,VE 2000 - POSTOJNA,VO 2002 - PIRAN,3,"Center starejših občanov Lucija I, Seča 197B, 6320"
1525,VE 2000 - POSTOJNA,VO 2002 - PIRAN,4,"Center starejših občanov Lucija II, Seča 197B,6320"
1526,VE 2000 - POSTOJNA,VO 2002 - PIRAN,5,"Avditorij Portorož, Senčna pot 8A, 6320 Portorož"
1527,VE 2000 - POSTOJNA,VO 2002 - PIRAN,6,"Dom krajanov Beli Križ, Belokriška c.56, 6320"
1528,VE 2000 - POSTOJNA,VO 2002 - PIRAN,7,"Glasbena šola Piran, Levstikova ul. 8, 6330 Piran"
1529,VE 2000 - POSTOJNA,VO 2002 - PIRAN,8,"Palača Apollonio vhod iz Župančičeve ul bš, Piran"
1530,VE 2000 - POSTOJNA,VO 2002 - PIRAN,9,"KS Strunjan, Strunjan 28, 6320 Portorož"
1531,VE 2000 - POSTOJNA,VO 2002 - PIRAN,10,"OŠ Sečovlje, Sečovlje 78, 6333 Sečovlje"
1532,VE 2000 - POSTOJNA,VO 2002 - PIRAN,11,"OŠ Sv. Peter, Sv. Peter 13, 6333 Sečovlje"
1533,VE 2000 - POSTOJNA,VO 2002 - PIRAN,12,"Dom Zmaga, Nova vas nad Dragonjo 50, 6333 Sečovlje"
1534,VE 2000 - POSTOJNA,VO 2002 - PIRAN,13,"KD B. Jakca, Padna 11, 6333 Sečovlje"
1630,VE 2000 - POSTOJNA,VO 2003 - IZOLA,1,"Dvorana Rdečega križa, Ul. ob starem zidovju 15a"
1631,VE 2000 - POSTOJNA,VO 2003 - IZOLA,2,"Palača Manzioli, Manziolijev trg 5"
1632,VE 2000 - POSTOJNA,VO 2003 - IZOLA,3,"Športna dvorana, Kraška  ul. 1a"
1633,VE 2000 - POSTOJNA,VO 2003 - IZOLA,4,"Kulturni dom, Ul.okt. revolucije 1"
1634,VE 2000 - POSTOJNA,VO 2003 - IZOLA,5,"Mestna knjižnica Izola, Ul.osvobodilne fronte 15"
1635,VE 2000 - POSTOJNA,VO 2003 - IZOLA,6,"OŠ Livade, Livade 7"
1636,VE 2000 - POSTOJNA,VO 2003 - IZOLA,7,"OŠ Livade - prizidek šole, Livade 7"
1637,VE 2000 - POSTOJNA,VO 2003 - IZOLA,8,"KS Jagodje - Dobrava, Jagodje 24a"
1638,VE 2000 - POSTOJNA,VO 2003 - IZOLA,9,"Baredi - stara šola, Baredi 20"
1639,VE 2000 - POSTOJNA,VO 2003 - IZOLA,10,"Šared - vaški dom, Šared 27k"
1640,VE 2000 - POSTOJNA,VO 2003 - IZOLA,11,"Cetore - Zadružni dom, Cetore 17a"
1641,VE 2000 - POSTOJNA,VO 2003 - IZOLA,12,"Malija - stara šola, Malija 62"
1642,VE 2000 - POSTOJNA,VO 2003 - IZOLA,13,"Korte - ZDD - TD Šparžin, Korte 44"
1643,VE 2000 - POSTOJNA,VO 2003 - IZOLA,14,"Medgeneracijski center Izola, Livade 7a"
1739,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,1,Vrtec Semedela - Slavnik - Nova ulica 2/b
1740,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,2,Vrtec Semedela - Slavnik - Nova ulica 2/b
1741,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,3,Dom KS - Jurčičeva 2 
1742,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,4,Dom KS - Jurčičeva 2
1743,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,5,OŠ Dušan Bordon - Rozmanova 21a
1744,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,6,OŠ Dušan Bordon - Rozmanova 21a
1745,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,7,OŠ Anton Ukmar - Pot v gaj 2
1746,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,8,OŠ Anton Ukmar - Pot v gaj 2
1747,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,9,OŠ Anton Ukmar - Pot v gaj 2
1748,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,10,Obalni dom upokojencev Koper - Krožna cesta 5
1749,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,11,Sedež KS Žusterna - Dolga reber 5
1750,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,12,Sedež KS  - Oljčna pot 4
1751,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,13,"Vrtec Semedela - Prisoje, Oljčna pot 63 "
1752,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,14,"Vrtec Semedela - Prisoje, Oljčna pot 63"
1753,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,15,"Dnevni center Barčica, Prisoje 1 "
1754,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,16,"Študentski dom, Prisoje 9"
1755,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,17,"Sedež KS, Kraljeva 17"
1756,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,18,"OŠ Anton Ukmar, Pot v gaj 2"
1757,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,19,"OŠ Anton Ukmar, Pot v gaj 2 "
1758,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,20,"SEPŠ, Martinčev trg 3"
1759,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,21,"SEPŠ, Martinčev trg 3"
1760,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,22,"SEPŠ, Martinčev trg 3"
1761,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,23,"SEPŠ, Martinčev trg 3"
1762,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,24,"SEPŠ, Martinčev trg 3"
1763,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,25,"SEPŠ, Martinčev trg 3"
1764,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,26,"OŠ Dušan Bordon, Rozmanova 21a "
1765,VE 2000 - POSTOJNA,VO 2004 - KOPER 1,27,"Obalni dom upokojencev Koper, Krožna cesta 5"
1861,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,1,OŠV Ankaran
1862,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,2,OŠV Ankaran
1863,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,3,OŠV Ankaran
1864,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,4,Krajevna skupnost Bertoki
1865,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,5,OŠ Elvire Vatovec Prade
1866,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,6,Krajevna skupnost Boršt
1867,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,7,Krajevna skupnost Črni Kal 
1868,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,8,Vrtec Rižana
1869,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,9,Vaški dom Gabrovica 
1870,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,10,Dvorana Osp 
1871,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,11,Vaški dom Kastelec 
1872,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,12,Stara šola Črnotiče 
1873,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,13,Gasilski dom Dol 
1874,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,14,Vaški dom Hrastovlje 
1875,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,15,Prkičeva hiša Podpeč 
1876,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,16,Dvorana Bezovica 
1877,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,17,Pomožni objekt Loka 
1878,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,18,Pomožni objekt Predloka
1879,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,19,Kulturni dom Dekani 
1880,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,20,Kulturni dom Dekani 
1881,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,21,Kulturni dom Gračišče 
1882,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,22,Dvorana Kubed 
1883,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,23,Gasilski dom Movraž
1884,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,24,Zadružni dom Sočerga
1885,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,25,Lovski dom Trebeše 
1886,VE 2000 - POSTOJNA,VO 2005 - KOPER 2,26,Stara šola Pregara
