,Volilna_Enota,Volilni_Okraj,ID_Volisca,Volisce,Št. volilnih upr.,Udelezba-N,Udelezba-%,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,SD-N,SD-%,RESNICA-N,RESNICA-%,MI_SOCIALISTI_N,MI_SOCIALISTI-%,GLAS_UPOKOJENCEV-n,GLAS_UPOKOJENCEV-%,SDS-N,SDS-%,LEVICA-N,LEVICA-%,ZAUPANJE- št. glasov,ZAUPANJE- odstotek,PREROD-N,PREROD-%,PIRATI-N,PIRATI-%,NSI-N,NSI-%,SVOBODA-N,SVOBODA-%,ZELENI+SG- št. glasov,ZELENI+SG- odstotek,SLOGA- št. glasov,SLOGA- odstotek,REŠITEV- št. glasov,REŠITEV- odstotek,DEMOKRATI-N,DEMOKRATI-%,SNS- št. glasov,SNS- odstotek,ALTERNATIVA- št. glasov,ALTERNATIVA- odstotek
5078,4,8,9,"OŠ Maksa Pečarja, Črnuška c. 9, Ljubljana Črnuče",704,473,0.6719,473,470,3,1.0,33,0.070213,24,0.051064,0,0.0,0,0.0,80,0.170213,44,0.093617,1,0.002128,21,0.044681,9,0.019149,49,0.104255,165,0.351064,2,0.004255,0.0,0.0,,,40,0.085106,2,0.004255,0,0.0
5079,4,8,10,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",821,570,0.6943,570,567,3,1.0,27,0.047619,28,0.049383,3,0.005291,1,0.001764,121,0.213404,52,0.091711,0,0.0,26,0.045855,26,0.045855,59,0.104056,153,0.269841,1,0.001764,1.0,0.001764,,,53,0.093474,15,0.026455,1,0.001764
5080,4,8,11,"KD Savlje Kleče, Savlje 101, Ljubljana",944,701,0.7426,701,695,6,1.0,43,0.061871,45,0.064748,1,0.001439,2,0.002878,184,0.264748,34,0.048921,2,0.002878,27,0.038849,20,0.028777,86,0.123741,176,0.253237,2,0.002878,0.0,0.0,,,60,0.086331,11,0.015827,2,0.002878
5081,4,8,12,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",772,524,0.6788,522,516,6,0.9962,22,0.042636,21,0.040698,1,0.001938,0,0.0,98,0.189922,41,0.079457,3,0.005814,16,0.031008,23,0.044574,63,0.122093,180,0.348837,3,0.005814,0.0,0.0,,,35,0.067829,5,0.00969,5,0.00969
5082,4,8,13,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",693,406,0.5859,404,397,7,0.9951,23,0.057935,26,0.065491,4,0.010076,3,0.007557,64,0.161209,47,0.118388,1,0.002519,10,0.025189,18,0.04534,20,0.050378,156,0.392947,1,0.002519,1.0,0.002519,,,15,0.037783,5,0.012594,3,0.007557
5083,4,8,14,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",619,384,0.6204,384,381,3,1.0,24,0.062992,24,0.062992,4,0.010499,1,0.002625,65,0.170604,47,0.12336,2,0.005249,20,0.052493,9,0.023622,23,0.060367,138,0.362205,1,0.002625,0.0,0.0,,,16,0.041995,2,0.005249,5,0.013123
5084,4,8,15,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",729,460,0.631,460,459,1,1.0,35,0.076253,19,0.041394,4,0.008715,0,0.0,54,0.117647,44,0.095861,0,0.0,15,0.03268,16,0.034858,19,0.041394,213,0.464052,2,0.004357,0.0,0.0,,,30,0.065359,2,0.004357,6,0.013072
5085,4,8,16,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",894,574,0.6421,574,571,3,1.0,41,0.071804,32,0.056042,3,0.005254,1,0.001751,98,0.171629,70,0.122592,1,0.001751,23,0.04028,22,0.038529,36,0.063047,209,0.366025,1,0.001751,0.0,0.0,,,32,0.056042,2,0.003503,0,0.0
5086,4,8,17,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",904,611,0.6759,611,608,3,1.0,39,0.064145,23,0.037829,4,0.006579,0,0.0,118,0.194079,58,0.095395,0,0.0,26,0.042763,18,0.029605,67,0.110197,193,0.317434,1,0.001645,0.0,0.0,,,48,0.078947,8,0.013158,5,0.008224
5087,4,8,18,"OŠ Danile Kumar, Gogalova ul. 15, Ljubljana",660,457,0.6924,457,455,2,1.0,18,0.03956,22,0.048352,1,0.002198,1,0.002198,126,0.276923,36,0.079121,0,0.0,21,0.046154,7,0.015385,36,0.079121,139,0.305495,1,0.002198,0.0,0.0,,,38,0.083516,7,0.015385,2,0.004396
5088,4,8,19,"OŠ Franceta Bevka, Ul. Pohorskega bataljona 1",979,689,0.7038,689,686,3,1.0,42,0.061224,34,0.049563,4,0.005831,0,0.0,144,0.209913,75,0.109329,0,0.0,37,0.053936,34,0.049563,36,0.052478,217,0.316327,0,0.0,0.0,0.0,,,52,0.075802,8,0.011662,3,0.004373
5089,4,8,20,"OŠ Franceta Bevka, Ul. Pohorskega bataljona 1",844,563,0.6671,563,557,6,1.0,35,0.062837,21,0.037702,5,0.008977,0,0.0,97,0.174147,71,0.127469,0,0.0,26,0.046679,20,0.035907,41,0.073609,188,0.337522,1,0.001795,0.0,0.0,,,43,0.077199,6,0.010772,3,0.005386
5090,4,8,21,"Prostori MOL, Vojkova c. 87, Ljubljana",1066,648,0.6079,648,644,4,1.0,37,0.057453,33,0.051242,7,0.01087,0,0.0,112,0.173913,75,0.11646,2,0.003106,25,0.03882,35,0.054348,41,0.063665,212,0.329193,3,0.004658,0.0,0.0,,,46,0.071429,8,0.012422,8,0.012422
5091,4,8,22,"OŠ Milana Šuštaršiča, Štembalova ul. 2a, Ljubljana",1055,570,0.5403,570,563,7,1.0,26,0.046181,37,0.065719,6,0.010657,0,0.0,99,0.175844,76,0.134991,0,0.0,14,0.024867,18,0.031972,36,0.063943,195,0.346359,0,0.0,0.0,0.0,,,49,0.087034,6,0.010657,1,0.001776
5092,4,8,23,"OŠ Maksa Pečarja, Črnuška c. 9, Ljubljana Črnuče",887,682,0.7689,682,676,6,1.0,51,0.075444,35,0.051775,4,0.005917,0,0.0,156,0.230769,45,0.066568,1,0.001479,44,0.065089,29,0.042899,48,0.071006,217,0.321006,2,0.002959,0.0,0.0,,,36,0.053254,7,0.010355,1,0.001479
5093,4,8,24,"OŠ Maksa Pečarja, Črnuška c. 9, Ljubljana Črnuče",974,586,0.6016,586,585,1,1.0,41,0.070085,39,0.066667,8,0.013675,0,0.0,135,0.230769,33,0.05641,3,0.005128,23,0.039316,23,0.039316,45,0.076923,196,0.335043,2,0.003419,0.0,0.0,,,24,0.041026,8,0.013675,5,0.008547
5094,4,8,25,"OŠ Janka Modra, Videm 17",859,679,0.7905,679,671,8,1.0,50,0.074516,19,0.028316,1,0.00149,2,0.002981,172,0.256334,41,0.061103,0,0.0,32,0.04769,12,0.017884,61,0.090909,199,0.296572,3,0.004471,0.0,0.0,,,70,0.104322,8,0.011923,1,0.00149
5095,4,8,901,Predčasno glasovanje,0,1831,0.0,1831,1825,6,1.0,164,0.089863,35,0.019178,10,0.005479,3,0.001644,143,0.078356,314,0.172055,0,0.0,38,0.020822,54,0.029589,71,0.038904,880,0.482192,2,0.001096,3.0,0.001644,,,83,0.045479,16,0.008767,9,0.004932
5096,4,8,9701001,OMNIA od: 1001 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5097,4,8,9701003,OMNIA od: 1003 - za: 4008,0,7,0.0,7,7,0,1.0,0,0.0,1,0.142857,0,0.0,0,0.0,0,0.0,2,0.285714,0,0.0,1,0.142857,0,0.0,2,0.285714,1,0.142857,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5098,4,8,9701004,OMNIA od: 1004 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5099,4,8,9701007,OMNIA od: 1007 - za: 4008,0,2,0.0,2,2,0,1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5100,4,8,9701008,OMNIA od: 1008 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5101,4,8,9701010,OMNIA od: 1010 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5102,4,8,9701011,OMNIA od: 1011 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5103,4,8,9702001,OMNIA od: 2001 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5104,4,8,9702002,OMNIA od: 2002 - za: 4008,0,7,0.0,7,7,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.142857,0,0.0,0,0.0,0,0.0,0,0.0,1,0.142857,5,0.714286,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5105,4,8,9702003,OMNIA od: 2003 - za: 4008,0,7,0.0,7,7,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.142857,1,0.142857,0,0.0,0,0.0,0,0.0,0,0.0,5,0.714286,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5106,4,8,9702004,OMNIA od: 2004 - za: 4008,0,10,0.0,10,10,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,6,0.6,0,0.0,0.0,0.0,,,1,0.1,0,0.0,0,0.0
5107,4,8,9702006,OMNIA od: 2006 - za: 4008,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5108,4,8,9702007,OMNIA od: 2007 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5109,4,8,9702008,OMNIA od: 2008 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5110,4,8,9702010,OMNIA od: 2010 - za: 4008,0,7,0.0,7,7,0,1.0,1,0.142857,0,0.0,0,0.0,0,0.0,1,0.142857,0,0.0,0,0.0,0,0.0,1,0.142857,1,0.142857,3,0.428571,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5111,4,8,9702011,OMNIA od: 2011 - za: 4008,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5112,4,8,9703001,OMNIA od: 3001 - za: 4008,0,3,0.0,3,3,0,1.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5113,4,8,9703002,OMNIA od: 3002 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5114,4,8,9704000,OMNIA od: 4000 - za: 4008,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5115,4,8,9704001,OMNIA od: 4001 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5116,4,8,9704002,OMNIA od: 4002 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5117,4,8,9704003,OMNIA od: 4003 - za: 4008,0,3,0.0,3,3,0,1.0,1,0.333333,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5118,4,8,9704004,OMNIA od: 4004 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5119,4,8,9704007,OMNIA od: 4007 - za: 4008,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0.0,0.0,,,2,0.5,0,0.0,0,0.0
5120,4,8,9704010,OMNIA od: 4010 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5121,4,8,9705001,OMNIA od: 5001 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5122,4,8,9705003,OMNIA od: 5003 - za: 4008,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,2,0.666667,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5123,4,8,9705004,OMNIA od: 5004 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,1,1.0,0,0.0
5124,4,8,9705006,OMNIA od: 5006 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5125,4,8,9705007,OMNIA od: 5007 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5126,4,8,9705009,OMNIA od: 5009 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5127,4,8,9705010,OMNIA od: 5010 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5128,4,8,9705011,OMNIA od: 5011 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5129,4,8,9706001,OMNIA od: 6001 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5130,4,8,9706003,OMNIA od: 6003 - za: 4008,0,8,0.0,8,8,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,2,0.25,0,0.0,0.0,0.0,,,1,0.125,0,0.0,0,0.0
5131,4,8,9706004,OMNIA od: 6004 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,2,1.0,0,0.0,0,0.0
5132,4,8,9706005,OMNIA od: 6005 - za: 4008,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5133,4,8,9706006,OMNIA od: 6006 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5134,4,8,9706007,OMNIA od: 6007 - za: 4008,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5135,4,8,9706008,OMNIA od: 6008 - za: 4008,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5136,4,8,9706009,OMNIA od: 6009 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5137,4,8,9706010,OMNIA od: 6010 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5138,4,8,9706011,OMNIA od: 6011 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5139,4,8,9707001,OMNIA od: 7001 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5140,4,8,9707002,OMNIA od: 7002 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5141,4,8,9707003,OMNIA od: 7003 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5142,4,8,9707004,OMNIA od: 7004 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5143,4,8,9707008,OMNIA od: 7008 - za: 4008,0,6,0.0,6,6,0,1.0,0,0.0,1,0.166667,0,0.0,3,0.5,0,0.0,1,0.166667,0,0.0,0,0.0,0,0.0,1,0.166667,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5144,4,8,9708001,OMNIA od: 8001 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5145,4,8,9708002,OMNIA od: 8002 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5146,4,8,9708003,OMNIA od: 8003 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5147,4,8,9708005,OMNIA od: 8005 - za: 4008,0,5,0.0,5,5,0,1.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,2,0.4,0,0.0,0.0,0.0,,,1,0.2,0,0.0,0,0.0
5148,4,8,9708006,OMNIA od: 8006 - za: 4008,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5149,4,8,9708007,OMNIA od: 8007 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5150,4,8,9708008,OMNIA od: 8008 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5151,4,8,9708010,OMNIA od: 8010 - za: 4008,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,0,0.0
5152,4,8,97099,OMNIA od: 9999 - za: 4008,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5153,4,8,99601,Veleposlaništvo RS v Buenos Airesu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5154,4,8,99602,Veleposlaništvo RS v Canberri,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5155,4,8,99603,Veleposlaništvo RS na Dunaju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5156,4,8,99604,Generalni konzulat RS v Celovcu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5157,4,8,99605,Veleposlaništvo RS v Bruslju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5158,4,8,99606,Veleposlaništvo RS v Sarajevu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5159,4,8,99607,Veleposlaništvo RS v Pragi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5160,4,8,99608,Veleposlaništvo RS v Podgorici,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5161,4,8,99610,Veleposlaništvo RS v Kopenhagnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5162,4,8,99611,Veleposlaništvo RS v Parizu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5163,4,8,99612,Veleposlaništvo RS v Atenah,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5164,4,8,99613,Veleposlaništvo RS v Zagrebu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5165,4,8,99615,Generalni konzutat RS v Trstu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5166,4,8,99618,Veleposlaništvo RS v Ottawi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5167,4,8,99619,Generalni konzulat RS v Torontu (v prostorih Slovenskega centra),0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5168,4,8,99620,Veleposlaništvo RS v Budimpešti,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5169,4,8,99621,Veleposlaništvo RS v Skopju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5170,4,8,99622,Veleposlaništvo RS v Varšavi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5171,4,8,99625,Veleposlaništvo RS v Madridu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5172,4,8,99627,Veleposlaništvo RS v Bernu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5173,4,8,99628,Veleposlaništvo RS v Londonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
5174,4,8,99629,Veleposlaništvo RS v Washingtonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,,,0,,0,,0,
